urls,relevancia
http://pt.wikipedia.org/wiki/Culin%C3%A1ria_da_Bahia,0.64303669608048
http://pt.wikipedia.org/wiki/Carla_Bruni,0.64281930441697
http://pt.wikipedia.org/wiki/Esporte_na_Bahia,0.64178838123889
http://pt.wikipedia.org/wiki/Nascer_do_sol,0.64102233674122
http://pt.wikipedia.org/wiki/Pelourinho,0.64050923892434
http://pt.wikipedia.org/wiki/Mergulho,0.6401161052236
http://pt.wikipedia.org/wiki/Estrada_do_Ouro,0.63962741923517
http://pt.wikipedia.org/wiki/Porto,0.63906741514944
http://pt.wikipedia.org/wiki/Exporta%C3%A7%C3%A3o,0.63873667878011
http://pt.wikipedia.org/wiki/Vox_Populi,0.6381897213934
http://pt.wikipedia.org/wiki/Dialeto_baiano,0.63758869592571
http://pt.wikipedia.org/wiki/1698,0.63739862478259
http://pt.wikipedia.org/wiki/Novembro,0.63460914706588
http://pt.wikipedia.org/wiki/Mata_de_S%C3%A3o_Jo%C3%A3o,0.63336784349843
http://pt.wikipedia.org/wiki/Carnaval_de_Salvador,0.63251268804807
http://pt.wikipedia.org/wiki/Zona_tur%C3%ADstica_da_ba%C3%ADa_de_Todos_os_Santos,0.63211472791967
http://pt.wikipedia.org/wiki/2008,0.63146561540402
http://pt.wikipedia.org/wiki/Feitorias_no_litoral_da_Bahia,0.63116116551474
http://pt.wikipedia.org/wiki/Prov%C3%ADncia_da_Bahia,0.63019858170054
http://pt.wikipedia.org/wiki/Enseada,0.62998508528144
http://pt.wikipedia.org/wiki/Valen%C3%A7a_(Bahia),0.62961860441262
http://pt.wikipedia.org/wiki/Coordenadas_geogr%C3%A1ficas,0.62738049472317
http://pt.wikipedia.org/wiki/Secretaria_de_Turismo_do_Estado_da_Bahia,0.62559825304398
http://pt.wikipedia.org/wiki/Am%C3%A9rica,0.62306528398475
http://pt.wikipedia.org/wiki/Estaleiro,0.6228970639971
http://pt.wikipedia.org/wiki/Marina_(litoral),0.62227243864936
http://pt.wikipedia.org/wiki/Demografia_da_Bahia,0.62133013277902
http://pt.wikipedia.org/wiki/Ag%C3%AAncia_de_Fomento_do_Estado_da_Bahia,0.62113435554717
http://pt.wikipedia.org/wiki/Programa_de_Desenvolvimento_do_Turismo,0.62085610207136
http://pt.wikipedia.org/wiki/Revista,0.62071396477495
http://pt.wikipedia.org/wiki/Ver%C3%A3o,0.62065383627176
http://pt.wikipedia.org/wiki/Turismo_no_Nordeste_do_Brasil,0.61944899359074
http://pt.wikipedia.org/wiki/Pol%C3%ADtica_da_Bahia,0.61840934478839
http://pt.wikipedia.org/wiki/Chile,0.61632955395064
http://pt.wikipedia.org/wiki/Federa%C3%A7%C3%A3o_das_Ind%C3%BAstrias_do_Estado_da_Bahia,0.61525711705056
http://pt.wikipedia.org/wiki/Guarajuba,0.61512251548246
http://pt.wikipedia.org/wiki/Hist%C3%B3ria_de_Santa_Rita_de_C%C3%A1ssia_(Bahia),0.61332416152752
